cik,company,sic,fts_date,item103_date,item103_accession,source_url,petition_date,date_basis,total_assets,periodic_filings_before,last_periodic,has_item103,has_chapter11_text,has_chapter7_text,verdict,reasons
1861449,"Bird Global, Inc.",3751,2023-12-26,2023-12-26,0001861449-23-000220,https://www.sec.gov/Archives/edgar/data/1861449/000186144923000220/brds-20231220.htm,2023-12-20,petition_date_from_8k_text,222437000.0,9,2023-11-14,True,True,True,confirmed,
1893311,LUXURBAN HOTELS INC.,6500,2025-09-18,2025-09-18,0001829126-25-007474,https://www.sec.gov/Archives/edgar/data/1893311/000182912625007474/luxurban_8k.htm,2025-09-14,petition_date_from_8k_text,206614089.0,10,2024-11-19,True,True,False,confirmed,
1300699,"Athenex, Inc.",2834,2023-05-22,2023-05-22,0001193125-23-150484,https://www.sec.gov/Archives/edgar/data/1300699/000119312523150484/d470846d8k.htm,2023-05-14,petition_date_from_8k_text,204055000.0,23,2023-03-20,True,True,False,confirmed,
1758057,"Luminar Technologies, Inc./DE",3714,2025-12-15,2025-12-15,0001140361-25-045494,https://www.sec.gov/Archives/edgar/data/1758057/000114036125045494/ef20061234_8k.htm,2025-12-15,8k_filing_date_fallback,203516000.0,28,2025-11-13,True,True,False,confirmed,
866609,ION GEOPHYSICAL CORP,1382,2021-04-22,2022-04-13,0001437749-22-008791,https://www.sec.gov/Archives/edgar/data/866609/000143774922008791/io20220411_8k.htm,2022-04-13,8k_filing_date_fallback,190908000.0,102,2021-11-03,True,True,False,confirmed,
1741231,"Tattooed Chef, Inc.",2090,2023-07-06,2023-07-06,0001628280-23-024475,https://www.sec.gov/Archives/edgar/data/1741231/000162828023024475/ttcf-20230629.htm,2023-07-02,petition_date_from_8k_text,190301000.0,20,2023-05-15,True,True,False,confirmed,
1652724,"Lucira Health, Inc.",2835,2023-02-22,2023-02-22,0001193125-23-044968,https://www.sec.gov/Archives/edgar/data/1652724/000119312523044968/d642141d8k.htm,2023-02-22,8k_filing_date_fallback,189185000.0,8,2022-11-14,True,True,False,confirmed,
1277250,"Charge Enterprises, Inc.",4822,2024-03-12,2024-03-12,0001437749-24-007478,https://www.sec.gov/Archives/edgar/data/1277250/000143774924007478/crge20240311c_8k.htm,2024-03-07,petition_date_from_8k_text,187517000.0,8,2023-11-08,True,True,False,confirmed,
1101680,DZS INC.,3661,2025-03-14,2025-03-14,0001101680-25-000021,https://www.sec.gov/Archives/edgar/data/1101680/000110168025000021/dzsi-20250314.htm,2025-03-14,8k_filing_date_fallback,178503000.0,94,2024-11-12,True,True,True,confirmed,
883943,CHRISTOPHER & BANKS CORP,5621,2021-01-14,2021-01-14,0000897101-21-000029,https://www.sec.gov/Archives/edgar/data/883943/000089710121000029/cbkc210033_8k.htm,2021-01-13,petition_date_from_8k_text,172836000.0,93,2020-12-14,True,True,False,confirmed,
1826671,"Near Intelligence, Inc.",7374,2023-12-11,2023-12-11,0001213900-23-094534,https://www.sec.gov/Archives/edgar/data/1826671/000121390023094534/ea189803-8k_nearintell.htm,2023-12-11,8k_filing_date_fallback,161690090.0,11,2023-08-14,True,True,True,confirmed,
1835972,"iLearningEngines, Inc.",7372,2024-12-23,2024-12-23,0001213900-24-111529,https://www.sec.gov/Archives/edgar/data/1835972/000121390024111529/ea0225698-8k_ilearning.htm,2024-12-23,8k_filing_date_fallback,156686000.0,14,2024-08-13,True,True,False,confirmed,
1850838,"Omega Therapeutics, Inc.",2836,2025-02-14,2025-02-14,0001193125-25-027349,https://www.sec.gov/Archives/edgar/data/1850838/000119312525027349/d896578d8k.htm,2025-02-10,petition_date_from_8k_text,152727000.0,14,2024-11-14,True,True,False,confirmed,
1021096,"Troika Media Group, Inc.",4841,2023-12-07,2023-12-07,0001628280-23-040998,https://www.sec.gov/Archives/edgar/data/1021096/000162828023040998/trka-20231207.htm,2023-12-07,8k_filing_date_fallback,146183354.0,41,2023-10-20,True,True,True,confirmed,
1656634,"Gritstone bio, Inc.",2836,2024-10-10,2024-10-10,0001193125-24-235637,https://www.sec.gov/Archives/edgar/data/1656634/000119312524235637/d119736d8k.htm,2024-10-10,petition_date_from_8k_text,142542000.0,24,2024-08-13,True,True,False,confirmed,
1078207,BOWFLEX INC.,3949,2024-03-05,2024-03-05,0001628280-24-008736,https://www.sec.gov/Archives/edgar/data/1078207/000162828024008736/bfx-20240304.htm,2024-03-04,petition_date_from_8k_text,140117000.0,98,2024-02-21,True,True,True,confirmed,
1551693,"PROJECT SAGE OLDCO, INC.",3842,2024-02-13,2024-02-13,0001213900-24-012888,https://www.sec.gov/Archives/edgar/data/1551693/000121390024012888/ea193549-8k_sientrainc.htm,2024-02-12,petition_date_from_8k_text,139933000.0,37,2023-11-13,True,True,False,confirmed,
1830210,"Benson Hill, Inc.",2000,2025-03-25,2025-03-25,0001830210-25-000016,https://www.sec.gov/Archives/edgar/data/1830210/000183021025000016/bhil-20250319.htm,2025-03-25,8k_filing_date_fallback,137542000.0,16,2024-11-12,True,True,False,confirmed,
1659352,"Codiak BioSciences, Inc.",2836,2023-03-27,2023-03-27,0001193125-23-079964,https://www.sec.gov/Archives/edgar/data/1659352/000119312523079964/d467120d8k.htm,2023-03-27,8k_filing_date_fallback,134396000.0,9,2022-11-03,True,True,False,confirmed,
1901799,Bitcoin Depot Inc.,6199,2026-05-18,2026-05-18,0001193125-26-227832,https://www.sec.gov/Archives/edgar/data/1901799/000119312526227832/d130621d8k.htm,2026-05-18,8k_filing_date_fallback,130575000.0,16,2026-03-18,True,True,False,confirmed,
1596946,Quotient Ltd,2835,2023-01-10,2023-01-10,0001193125-23-005670,https://www.sec.gov/Archives/edgar/data/1596946/000119312523005670/d165499d8k.htm,2023-01-10,petition_date_from_8k_text,127905000.0,35,2022-11-14,True,True,False,confirmed,
1872356,"Molekule Group, Inc.",3564,2023-10-03,2023-10-03,0001104659-23-106353,https://www.sec.gov/Archives/edgar/data/1872356/000110465923106353/tm2327546d1_8k.htm,2023-10-03,8k_filing_date_fallback,125440012.0,8,2023-08-14,True,True,False,confirmed,
1353538,"Appgate, Inc.",7372,2024-05-06,2024-05-06,0001628280-24-020689,https://www.sec.gov/Archives/edgar/data/1353538/000162828024020689/apgt-20240430.htm,2024-05-06,petition_date_from_8k_text,123519000.0,62,2023-11-14,True,True,True,confirmed,
1036848,Mega Matrix Corp.,7812,2021-03-30,2021-03-30,0001654954-21-003441,https://www.sec.gov/Archives/edgar/data/1036848/000165495421003441/ACY8KReorg.htm,2021-03-29,petition_date_from_8k_text,121020700.0,60,2020-11-12,True,True,False,confirmed,
1828672,"Boxed, Inc.",5961,2023-04-03,2023-04-03,0001140361-23-015648,https://www.sec.gov/Archives/edgar/data/1828672/000114036123015648/brhc10050838_8k.htm,2023-04-02,petition_date_from_8k_text,118778000.0,8,2022-11-09,True,True,False,confirmed,
837852,"IDEANOMICS, INC.",3711,2024-12-06,2024-12-06,0001628280-24-050149,https://www.sec.gov/Archives/edgar/data/837852/000162828024050149/idex-20241204.htm,2024-12-06,8k_filing_date_fallback,116884000.0,68,2024-06-18,True,True,True,confirmed,
1136294,"NOS4-1, Inc.",1600,2023-07-24,2023-07-24,0001104659-23-083246,https://www.sec.gov/Archives/edgar/data/1136294/000110465923083246/tm2321858d1_8k.htm,2023-07-24,8k_filing_date_fallback,114461000.0,63,2023-05-17,True,True,True,confirmed,
1830180,"Legacy EJY, Inc.",7389,2022-06-30,2022-06-30,0001193125-22-185628,https://www.sec.gov/Archives/edgar/data/1830180/000119312522185628/d316004d8k.htm,2022-06-30,petition_date_from_8k_text,111611000.0,6,2022-05-16,True,True,False,confirmed,
1762322,"SHIFT TECHNOLOGIES, INC.",5500,2023-10-10,2023-10-10,0001213900-23-081257,https://www.sec.gov/Archives/edgar/data/1762322/000121390023081257/ea186500-8k_shifttech.htm,2023-10-09,petition_date_from_8k_text,110089000.0,18,2023-08-11,True,True,False,confirmed,
1008848,"Acorda Therapeutics, Inc.",2836,2024-04-02,2024-04-02,0000950170-24-039674,https://www.sec.gov/Archives/edgar/data/1008848/000095017024039674/acor-20240331.htm,2024-04-01,petition_date_from_8k_text,108525000.0,73,2024-04-01,True,True,True,confirmed,
1009759,"Capstone Energy Plus, Inc.",3510,2023-09-28,2023-09-28,0001558370-23-016108,https://www.sec.gov/Archives/edgar/data/1009759/000155837023016108/cgrn-20230926x8k.htm,2023-09-28,petition_date_from_8k_text,104866000.0,91,2023-02-14,True,True,False,confirmed,
1651944,"DermTech, Inc.",8071,2024-06-18,2024-06-18,0001651944-24-000060,https://www.sec.gov/Archives/edgar/data/1651944/000165194424000060/dmtk-20240612.htm,2024-06-18,8k_filing_date_fallback,102970000.0,28,2024-05-15,True,True,False,confirmed,
1587246,"Cypress Environmental Partners, L.P.",7389,2022-05-11,2022-05-11,0001387131-22-005994,https://www.sec.gov/Archives/edgar/data/1587246/000138713122005994/celp-8k_050622.htm,2022-05-08,petition_date_from_8k_text,96978000.0,33,2022-04-15,True,True,False,confirmed,
1835567,"Pear Therapeutics, Inc.",8000,2023-04-07,2023-04-07,0001835567-23-000020,https://www.sec.gov/Archives/edgar/data/1835567/000183556723000020/pear-20230405.htm,2023-04-07,petition_date_from_8k_text,95129000.0,8,2023-03-31,True,True,False,confirmed,
1595585,"Tricida, Inc.",2834,2023-01-12,2023-01-12,0001595585-23-000007,https://www.sec.gov/Archives/edgar/data/1595585/000159558523000007/tcda-20230109.htm,2023-01-11,petition_date_from_8k_text,93879000.0,18,2022-11-14,True,True,False,confirmed,
1852117,Rockley Photonics Holdings Ltd,3674,2023-01-24,2023-01-24,0001852117-23-000003,https://www.sec.gov/Archives/edgar/data/1852117/000185211723000003/rkly-20230123.htm,2023-01-23,petition_date_from_8k_text,90880000.0,6,2022-11-10,True,True,False,confirmed,
352998,"Teligent, Inc.",2834,2021-10-15,2021-10-15,0001104659-21-126768,https://www.sec.gov/Archives/edgar/data/352998/000110465921126768/tm2129875d1_8k.htm,2021-10-15,8k_filing_date_fallback,90419000.0,96,2021-08-16,True,True,False,confirmed,
1739426,RVL Pharmaceuticals plc,2834,2023-10-13,2023-10-13,0001104659-23-109105,https://www.sec.gov/Archives/edgar/data/1739426/000110465923109105/tm2328340d1_8k.htm,2023-10-12,petition_date_from_8k_text,85404000.0,20,2023-08-14,True,True,False,confirmed,
1467154,"NVN Liquidation, Inc.",2834,2023-07-17,2023-07-17,0001467154-23-000081,https://www.sec.gov/Archives/edgar/data/1467154/000146715423000081/novn-20230714.htm,2023-07-17,8k_filing_date_fallback,79793000.0,27,2023-05-15,True,True,True,confirmed,
1832351,"Fast Radius, Inc.",3440,2022-11-08,2022-11-08,0000950170-22-022842,https://www.sec.gov/Archives/edgar/data/1832351/000095017022022842/fsrd-20221104.htm,2022-11-08,8k_filing_date_fallback,69329000.0,6,2022-08-11,True,True,False,confirmed,
1760173,"SURGALIGN HOLDINGS, INC.",3842,2023-06-20,2023-06-20,0001193125-23-169695,https://www.sec.gov/Archives/edgar/data/1760173/000119312523169695/d713202d8k.htm,2023-06-19,petition_date_from_8k_text,67712000.0,17,2023-05-11,True,True,False,confirmed,
1634447,"ISUN, INC.",3674,2024-06-07,2024-06-07,0001493152-24-023164,https://www.sec.gov/Archives/edgar/data/1634447/000149315224023164/form8-k.htm,2024-06-03,petition_date_from_8k_text,66701000.0,32,2024-04-16,True,True,False,confirmed,
1001233,"SANGAMO THERAPEUTICS, INC",2836,2026-06-23,2026-06-23,0001193125-26-278582,https://www.sec.gov/Archives/edgar/data/1001233/000119312526278582/d161847d8k.htm,2026-06-23,petition_date_from_8k_text,59965000.0,104,2026-05-14,True,True,True,confirmed,
1823882,Airspan Networks Holdings Inc.,3663,2024-04-01,2024-04-01,0001829126-24-002060,https://www.sec.gov/Archives/edgar/data/1823882/000182912624002060/airspannetworks_8k.htm,2024-03-31,petition_date_from_8k_text,58965000.0,13,2023-11-08,True,True,False,confirmed,
1811109,"Applied UV, Inc.",3640,2024-05-31,2024-05-31,0001213900-24-048456,https://www.sec.gov/Archives/edgar/data/1811109/000121390024048456/ea0207186-8k_applieduv.htm,2024-05-31,8k_filing_date_fallback,58386231.0,14,2024-04-16,True,True,False,confirmed,
1584754,ATECH (PARENT) RESOLUTION CORP.,3661,2024-12-16,2024-12-16,0001213900-24-109364,https://www.sec.gov/Archives/edgar/data/1584754/000121390024109364/ea0224859-8k_akoustis.htm,2024-12-16,petition_date_from_8k_text,57371000.0,42,2024-11-14,True,True,True,confirmed,
1305253,"Eiger BioPharmaceuticals, Inc.",2836,2024-04-01,2024-04-01,0001193125-24-083403,https://www.sec.gov/Archives/edgar/data/1305253/000119312524083403/d818699d8k.htm,2024-04-01,8k_filing_date_fallback,55654000.0,40,2023-11-09,True,True,False,confirmed,
1023994,OLENOX INDUSTRIES INC.,5030,2026-05-04,2026-05-04,0001213900-26-051696,https://www.sec.gov/Archives/edgar/data/1023994/000121390026051696/ea0289100-8k_olenox.htm,2026-05-04,8k_filing_date_fallback,54105678.0,71,2025-11-14,True,True,False,confirmed,
1084384,PARETEUM Corp,7373,2022-05-19,2022-05-19,0001193125-22-155078,https://www.sec.gov/Archives/edgar/data/1084384/000119312522155078/d253103d8k.htm,2022-05-15,petition_date_from_8k_text,52043000.0,54,2021-08-27,True,True,False,confirmed,
1817944,"Clarus Therapeutics Holdings, Inc.",2836,2022-09-06,2022-09-06,0001213900-22-054293,https://www.sec.gov/Archives/edgar/data/1817944/000121390022054293/ea165390-8k_clarusthera.htm,2022-09-06,8k_filing_date_fallback,48940000.0,7,2022-08-19,True,True,False,rejected,"total assets below 50,000,000"
1841800,"Nogin, Inc.",7389,2023-12-11,2023-12-11,0001213900-23-094753,https://www.sec.gov/Archives/edgar/data/1841800/000121390023094753/ea189862-8k_nogininc.htm,2023-12-05,petition_date_from_8k_text,47263000.0,10,2023-11-22,True,True,False,rejected,"total assets below 50,000,000"
846475,ZYNEX INC,3845,2025-12-16,2025-12-16,0001104659-25-121390,https://www.sec.gov/Archives/edgar/data/846475/000110465925121390/zyxi-20251215x8k.htm,2025-12-15,petition_date_from_8k_text,45322000.0,71,2025-11-17,True,True,False,rejected,"total assets below 50,000,000"
1794621,"Quanergy Systems, Inc.",3714,2022-12-13,2022-12-13,0001193125-22-303285,https://www.sec.gov/Archives/edgar/data/1794621/000119312522303285/d425268d8k.htm,2022-12-13,8k_filing_date_fallback,40375000.0,11,2022-11-14,True,True,True,rejected,"total assets below 50,000,000"
1536577,Medley LLC,6282,2021-03-08,2021-03-08,0001437749-21-005208,https://www.sec.gov/Archives/edgar/data/1536577/000143774921005208/mdlx20210307_8k.htm,2021-03-07,petition_date_from_8k_text,36538000.0,18,2020-11-16,True,True,False,rejected,"total assets below 50,000,000"
1445499,IPI Legacy Liquidation Co,2834,2023-12-20,2023-12-20,0001193125-23-299243,https://www.sec.gov/Archives/edgar/data/1445499/000119312523299243/d676211d8k.htm,2023-12-19,petition_date_from_8k_text,35073000.0,11,2023-11-14,True,True,True,rejected,"total assets below 50,000,000"
1777946,"IronNet, Inc.",7372,2023-10-12,2023-10-12,0001193125-23-255052,https://www.sec.gov/Archives/edgar/data/1777946/000119312523255052/d549915d8k.htm,2023-10-12,petition_date_from_8k_text,33659000.0,14,2023-05-16,True,True,True,rejected,"total assets below 50,000,000"
1497504,PLx Pharma Winddown Corp.,2834,2023-04-13,2023-04-13,0001193805-23-000557,https://www.sec.gov/Archives/edgar/data/1497504/000119380523000557/e618499_8k-plx.htm,2023-04-13,8k_filing_date_fallback,33224000.0,35,2022-11-10,True,True,False,rejected,"total assets below 50,000,000"
1817511,SOCIETY PASS INCORPORATED.,7389,2026-05-14,2026-05-14,0001493152-26-023162,https://www.sec.gov/Archives/edgar/data/1817511/000149315226023162/form8-k.htm,2026-05-12,petition_date_from_8k_text,32934375.0,17,2025-11-14,True,True,False,rejected,"total assets below 50,000,000"
719274,"GRESHAM WORLDWIDE, INC.",3825,2024-08-16,2024-08-16,0000950170-24-098113,https://www.sec.gov/Archives/edgar/data/719274/000095017024098113/giga-20240812.htm,2024-08-16,8k_filing_date_fallback,31810000.0,102,2024-05-17,True,True,False,rejected,"total assets below 50,000,000"
1704760,"American Virtual Cloud Technologies, Inc.",7373,2023-01-11,2023-01-11,0001213900-23-002136,https://www.sec.gov/Archives/edgar/data/1704760/000121390023002136/ea171523-8k_americanvct.htm,2023-01-11,8k_filing_date_fallback,31122000.0,22,2022-11-14,True,True,False,rejected,"total assets below 50,000,000"
811240,"BIOLASE, INC",3843,2024-10-01,2024-10-01,0000950170-24-110801,https://www.sec.gov/Archives/edgar/data/811240/000095017024110801/biol-20240930.htm,2024-10-01,8k_filing_date_fallback,30641000.0,109,2024-08-08,True,True,False,rejected,"total assets below 50,000,000"
1015155,CHARLES & COLVARD LTD,3910,2026-03-04,2026-03-04,0001104659-26-023038,https://www.sec.gov/Archives/edgar/data/1015155/000110465926023038/tm267752d2_8k.htm,2026-03-02,petition_date_from_8k_text,29105427.0,105,2025-08-04,True,True,False,rejected,"total assets below 50,000,000"
1842356,Wag! Group Co.,7200,2025-07-21,2025-07-21,0001842356-25-000090,https://www.sec.gov/Archives/edgar/data/1842356/000184235625000090/pet-20250720.htm,2025-07-21,8k_filing_date_fallback,28840000.0,15,2025-05-12,True,True,True,rejected,"total assets below 50,000,000"
727207,"Accelerate Diagnostics, Inc",3826,2025-05-08,2025-05-08,0001104659-25-046104,https://www.sec.gov/Archives/edgar/data/727207/000110465925046104/tm2514448d1_8k.htm,2025-05-08,petition_date_from_8k_text,28556000.0,68,2025-03-21,True,True,False,rejected,"total assets below 50,000,000"
1717556,"Vinco Ventures, Inc.",3944,2021-04-21,2021-04-21,0001493152-21-009322,https://www.sec.gov/Archives/edgar/data/1717556/000149315221009322/form8-k.htm,2021-04-21,8k_filing_date_fallback,28028207.0,13,2021-04-15,True,True,False,rejected,"total assets below 50,000,000"
1183765,"Molecular Templates, Inc.",2834,2025-04-24,2025-04-24,0001641172-25-006026,https://www.sec.gov/Archives/edgar/data/1183765/000164117225006026/form8-k.htm,2025-04-20,petition_date_from_8k_text,26697000.0,79,2024-08-14,True,True,False,rejected,"total assets below 50,000,000"
1587221,Zosano Pharma Corp,2834,2022-06-02,2022-06-02,0001193125-22-165821,https://www.sec.gov/Archives/edgar/data/1587221/000119312522165821/d298742d8k.htm,2022-06-01,petition_date_from_8k_text,26445000.0,30,2022-05-13,True,True,False,rejected,"total assets below 50,000,000"
1169245,PhaseBio Pharmaceuticals Inc,2834,2022-10-24,2022-10-24,0001169245-22-000103,https://www.sec.gov/Archives/edgar/data/1169245/000116924522000103/phas-20221023.htm,2022-10-24,8k_filing_date_fallback,22166000.0,16,2022-08-12,True,True,False,rejected,"total assets below 50,000,000"
1113148,"INFINITY PHARMACEUTICALS, INC.",2834,2023-09-29,2023-09-29,0001113148-23-000018,https://www.sec.gov/Archives/edgar/data/1113148/000111314823000018/infi-20230928.htm,2023-09-29,8k_filing_date_fallback,21232000.0,92,2023-08-10,True,True,False,rejected,"total assets below 50,000,000"
1780097,"Baudax Bio, Inc.",2834,2024-02-28,2024-02-28,0001193125-24-049000,https://www.sec.gov/Archives/edgar/data/1780097/000119312524049000/d800225d8k.htm,2024-02-28,8k_filing_date_fallback,20583000.0,17,2023-11-20,True,True,False,rejected,"total assets below 50,000,000"
874710,ALLIED HEALTHCARE PRODUCTS INC,3842,2023-05-12,2023-05-12,0001104659-23-059512,https://www.sec.gov/Archives/edgar/data/874710/000110465923059512/tm2315621d1_8k.htm,2023-05-08,petition_date_from_8k_text,19670586.0,105,2022-10-07,True,True,False,rejected,"total assets below 50,000,000"
1698113,"ID Auto, Inc.",7311,2023-12-26,2023-12-26,0001213900-23-098373,https://www.sec.gov/Archives/edgar/data/1698113/000121390023098373/ea190552-8k_partsid.htm,2023-12-26,petition_date_from_8k_text,18697244.0,24,2023-12-08,True,True,False,rejected,"total assets below 50,000,000"
1350073,"Iconic Brands, Inc.",2080,2023-06-29,2023-06-29,0001477932-23-004886,https://www.sec.gov/Archives/edgar/data/1350073/000147793223004886/icnb_8k.htm,2023-06-29,8k_filing_date_fallback,18358748.0,39,2023-03-31,True,True,False,rejected,"total assets below 50,000,000"
1076682,"POLARITYTE, INC.",2836,2023-06-07,2023-06-07,0001493152-23-020348,https://www.sec.gov/Archives/edgar/data/1076682/000149315223020348/form8-k.htm,2023-06-07,8k_filing_date_fallback,18049000.0,77,2023-05-12,True,True,False,rejected,"total assets below 50,000,000"
1624658,"Allena Pharmaceuticals, Inc.",2836,2022-09-02,2022-09-02,0001193125-22-237990,https://www.sec.gov/Archives/edgar/data/1624658/000119312522237990/d322264d8k.htm,2022-09-02,petition_date_from_8k_text,17811000.0,20,2022-08-15,True,True,False,rejected,"total assets below 50,000,000"
1713832,"HC LIQUIDATING, INC.",7510,2023-03-02,2023-03-02,0001437749-23-005227,https://www.sec.gov/Archives/edgar/data/1713832/000143774923005227/hyre20230301_8k.htm,2023-03-02,8k_filing_date_fallback,17555324.0,18,2022-11-14,True,True,True,rejected,"total assets below 50,000,000"
1886799,Bright Green Corp,2833,2025-02-27,2025-01-28,0001493152-25-003865,https://www.sec.gov/Archives/edgar/data/1886799/000149315225003865/form8-k.htm,2025-01-28,8k_filing_date_fallback,15964970.0,11,2024-11-19,True,True,False,rejected,"total assets below 50,000,000"
1559998,"Gaucho Group Holdings, Inc.",6552,2024-11-12,2024-11-12,0001493152-24-044836,https://www.sec.gov/Archives/edgar/data/1559998/000149315224044836/form8-k.htm,2024-11-12,8k_filing_date_fallback,15939412.0,41,2024-08-14,True,True,False,rejected,"total assets below 50,000,000"
1580063,"BIORA THERAPEUTICS, INC.",2834,2024-12-30,2024-12-30,0001213900-24-113256,https://www.sec.gov/Archives/edgar/data/1580063/000121390024113256/ea0226262-8k_biora.htm,2024-12-27,petition_date_from_8k_text,14505000.0,18,2024-11-14,True,True,True,rejected,"total assets below 50,000,000"
933738,ENGLOBAL CORP,8711,2025-03-06,2025-03-06,0001654954-25-002332,https://www.sec.gov/Archives/edgar/data/933738/000165495425002332/eng_8k.htm,2025-03-06,8k_filing_date_fallback,13230000.0,91,2024-11-12,True,True,False,rejected,"total assets below 50,000,000"
1389002,MARIN SOFTWARE INC,7374,2025-07-03,2025-07-03,0000950170-25-093994,https://www.sec.gov/Archives/edgar/data/1389002/000095017025093994/mrin-20250630.htm,2025-07-01,petition_date_from_8k_text,12180000.0,47,2024-11-12,True,True,True,rejected,"total assets below 50,000,000"
1539029,"Clearside Biomedical, Inc.",2834,2025-11-25,2025-11-25,0001193125-25-297177,https://www.sec.gov/Archives/edgar/data/1539029/000119312525297177/d41251d8k.htm,2025-11-25,8k_filing_date_fallback,11641000.0,38,2025-11-14,True,True,False,rejected,"total assets below 50,000,000"
1169987,"HTG MOLECULAR DIAGNOSTICS, INC",3826,2023-06-05,2023-06-05,0000950170-23-026337,https://www.sec.gov/Archives/edgar/data/1169987/000095017023026337/htgm-20230601.htm,2023-06-05,petition_date_from_8k_text,10865628.0,33,2023-05-11,True,True,False,rejected,"total assets below 50,000,000"
895665,"Clearday, Inc.",8050,2024-04-05,2024-04-05,0001493152-24-013381,https://www.sec.gov/Archives/edgar/data/895665/000149315224013381/form8-k.htm,2024-04-03,petition_date_from_8k_text,10205039.0,111,2024-01-16,True,True,False,rejected,"total assets below 50,000,000"
1292519,INVIVO THERAPEUTICS HOLDINGS CORP.,3841,2024-02-01,2024-02-01,0001104659-24-009146,https://www.sec.gov/Archives/edgar/data/1292519/000110465924009146/tm244807d1_8k.htm,2024-02-01,8k_filing_date_fallback,9584000.0,62,2023-11-08,True,True,False,rejected,"total assets below 50,000,000"
887247,DMK PHARMACEUTICALS Corp,2834,2024-02-05,2024-02-05,0001839882-24-003361,https://www.sec.gov/Archives/edgar/data/887247/000183988224003361/dmk-8k_020524.htm,2024-02-02,petition_date_from_8k_text,8957411.0,99,2023-11-14,True,True,False,rejected,"total assets below 50,000,000"
1736865,"Golden Developing Solutions, Inc.",5900,2023-07-05,2023-07-05,0001683168-23-004650,https://www.sec.gov/Archives/edgar/data/1736865/000168316823004650/golden_8k.htm,2023-07-05,8k_filing_date_fallback,7798584.0,16,2023-05-23,True,True,False,rejected,"total assets below 50,000,000"
1368148,"ATHERSYS, INC / NEW",2834,2024-01-08,2024-01-08,0001437749-24-000820,https://www.sec.gov/Archives/edgar/data/1368148/000143774924000820/athx20240107_8k.htm,2024-01-05,petition_date_from_8k_text,7428000.0,66,2023-11-16,True,True,True,rejected,"total assets below 50,000,000"
1906133,iCoreConnect Inc.,7372,2025-06-03,2025-06-03,0001477932-25-004389,https://www.sec.gov/Archives/edgar/data/1906133/000147793225004389/icct_8k.htm,2025-06-02,petition_date_from_8k_text,5691041.0,12,2025-05-30,True,True,False,rejected,"total assets below 50,000,000"
1293310,"HUMANIGEN, INC",2834,2024-01-08,2024-01-08,0001214659-24-000421,https://www.sec.gov/Archives/edgar/data/1293310/000121465924000421/o152468k.htm,2024-01-03,petition_date_from_8k_text,5116000.0,44,2023-05-15,True,True,True,rejected,"total assets below 50,000,000"
1675634,"ShiftPixy, Inc.",7361,2024-10-29,2024-10-29,0001477932-24-006731,https://www.sec.gov/Archives/edgar/data/1675634/000147793224006731/pixy_8k.htm,2024-10-29,8k_filing_date_fallback,4090000.0,29,2024-07-02,True,True,False,rejected,"total assets below 50,000,000"
1504167,"TREX WIND-DOWN, INC.",2834,2023-11-17,2023-11-17,0001437749-23-032492,https://www.sec.gov/Archives/edgar/data/1504167/000143774923032492/tmbr20231117_8k.htm,2023-11-17,8k_filing_date_fallback,3326213.0,51,2023-08-21,True,True,True,rejected,"total assets below 50,000,000"
1121702,"YIELD10 BIOSCIENCE, INC.",0100,2024-12-06,2024-12-06,0001121702-24-000093,https://www.sec.gov/Archives/edgar/data/1121702/000112170224000093/yten-20241206.htm,2024-12-06,8k_filing_date_fallback,2968000.0,72,2024-08-14,True,True,False,rejected,"total assets below 50,000,000"
1017491,"SEELOS THERAPEUTICS, INC.",2834,2024-11-22,2024-11-22,0001099910-24-000383,https://www.sec.gov/Archives/edgar/data/1017491/000109991024000383/seel_8k.htm,2024-11-22,8k_filing_date_fallback,2381000.0,94,2024-08-14,True,True,False,rejected,"total assets below 50,000,000"
1347242,LIPELLA PHARMACEUTICALS INC.,2834,2026-03-31,2026-03-31,0001753926-26-000577,https://www.sec.gov/Archives/edgar/data/1347242/000175392626000577/g085465_8k.htm,2026-03-31,8k_filing_date_fallback,2349810.0,12,2025-11-14,True,True,False,rejected,"total assets below 50,000,000"
1537561,"Arch Therapeutics, Inc.",3841,2025-05-23,2025-05-23,0001641172-25-012288,https://www.sec.gov/Archives/edgar/data/1537561/000164117225012288/form8-k.htm,2025-05-23,8k_filing_date_fallback,1397644.0,50,2024-08-19,True,True,False,rejected,"total assets below 50,000,000"
1494448,"EMERGENT CAPITAL, INC.",6311,2021-01-04,2021-01-04,0001104659-21-000304,https://www.sec.gov/Archives/edgar/data/1494448/000110465921000304/tm2039694d1_8k.htm,,,,39,2020-10-15,True,True,False,needs_review,"parsed petition 2020-10-26 is 70d from disclosure 2021-01-04; 8-K may concern a prior case, or the date is mis-parsed"
1064728,PEABODY ENERGY CORP,1221,2021-01-04,,,,,,,0,,False,False,False,rejected,no 8-K carrying item 1.03 in window
1830315,BANK 2020-BNK29,6189,2021-01-05,,,,,,,0,,False,False,False,rejected,no 8-K carrying item 1.03 in window
1833522,GS Mortgage Securities Trust 2020-GSA2,6189,2021-01-07,,,,,,,0,,False,False,False,rejected,no 8-K carrying item 1.03 in window
